hydroID,hydroCode,lon,lat,easting,northing,projection,elevation,gw_bore_depth,gw_level,gw_level_std,gw_level_mean_Neil,gw_level_std_Neil,diff
40157445,4520A,146.2939625,-28.8315034,431119.1877,6810476.006,55,149.1160872,509.63,-10.20333333,3.323234703,-10.20333333,4.070114658,0
40150293,119A,144.6652773,-23.7036079,261946.5364,7376635.555,55,272.3091056,864.41,7.3225,3.810107446,7.3225,4.073176191,0
40148674,4472A,143.8535274,-20.7636425,172353.9126,7700817.207,54,297.6489381,389.54,15.1,2.9,15.1,4.101219331,0
40141052,6655A,144.1248142,-27.7692966,216636.2702,6925037.566,55,142.4859271,332.23,-5.493333333,3.359685832,-5.493333333,4.114757992,0
40147067,42231027A,151.2758185,-27.5620274,922321.7694,6944010.827,56,359.3789943,17.68,13.335,2.915,13.335,4.122432534,0
40148876,2088A,143.6028471,-20.5388083,145706.4871,7725202.836,54,298.175096,309.8,-3.65,2.93,-3.65,4.143645738,0
40143013,22538A,148.8800156,-26.8995416,686710.8222,7023303.729,55,300.0565398,1481.9,-7.84,2.94,-7.84,4.157787873,0
40151007,17511A,150.1949988,-27.2534227,816373.9175,6981451.825,56,285.910724,466.34,-13.68666667,3.402845215,-13.68666667,4.167617225,0
40132385,11522A,149.1338986,-26.6703738,712357.7971,7048296.078,55,305.6185424,316.08,-9.416666667,3.418969955,-9.416666667,4.187365918,0
40153463,69472A,142.6133822,-20.5934743,42541.64109,7716673.215,54,168.7468844,339.8,-36.87,2.97,-36.87,4.20021428,0
40132549,52031A,151.9566667,-27.8713889,988273.8164,6907153.515,56,449.9600453,58,13.97666667,3.966719888,13.97666667,4.207341797,0
40144446,43800A,151.9583333,-27.8722222,988434.4712,6907054.345,56,452.6666027,39.01,11.77096774,4.144730315,11.77096774,4.213242896,0
40133375,8246A,146.6944989,-27.3709423,469788.9926,6972439.917,55,243.8158099,292.61,-59.34,2.99,-59.34,4.228498551,0
40138182,1252A,145.2656712,-22.8180083,322006.0852,7475580.03,55,239.3100901,298.09,-17.01,2.99,-17.01,4.228498551,0
40149430,2185A,145.3705865,-22.0984661,331909.8215,7555373.358,55,258.6957478,91.7,1.83,3.486440401,1.83,4.27,0
40144790,392A,148.760848,-26.6481541,675259.2274,7051324.4,55,290.443016,511.46,24.01384615,4.266543587,24.01384615,4.280284504,0
40136181,48775A,150.3224795,-28.2802544,825926.2092,6867269.892,56,219.1717555,347.47,-29.935,3.065,-29.935,4.334564569,0
40157441,7686A,142.4708333,-20.5958333,27660.13631,7716003.235,54,159,291.4,-19.1325,3.793562804,-19.1325,4.380429012,0
40135067,49029A,147.562105,-28.680594,554916.2856,6827270.264,55,155.9607187,584,-54.26666667,3.589803461,-54.26666667,4.396593378,0
40135315,11678A,150.3696933,-28.2546567,830639.8563,6869979.935,56,226.7536326,251.16,-23.82666667,3.592931332,-23.82666667,4.400424222,0
40140982,1250A,145.2011477,-22.7401203,315277.691,7484125.741,55,240.1976892,335.28,-20.88,3.12,-20.88,4.412346315,0
40151125,15654A,150.5133003,-28.1821467,844973.8831,6877619.475,56,239.738432,245.06,-7.97,3.12,-7.97,4.412346315,0
40145207,31860A,150.2655362,-27.7957591,821777.5707,6921141.636,56,267.2656496,503.5,-8.24,3.13,-8.24,4.42648845,0
40148218,51616A,142.0097783,-20.5590326,-20635.80789,7718676.609,54,139.77462,323,-39.4325,3.848748985,-39.4325,4.444152525,0
40151374,48628A,151.9262094,-27.8511211,985359.9325,6909524.787,56,466.075208,88.42,23.31,4.257077529,23.31,4.46486058,0
40150195,1045A,144.0194853,-21.1809672,190508.9523,7654912.182,55,288.5433036,526.7,1.541666667,4.08143119,1.541666667,4.470983859,0
40132518,10845A,150.3149842,-28.290605,825158.982,6866142.403,56,217.7466609,264.26,0.35,3.17,0.35,4.483056993,0
40153440,49047A,147.7605785,-28.0149567,574772.2516,6900906.241,55,196.1760601,816.5,-36.47,3.17,-36.47,4.483056993,0
40137236,50471A,144.3432517,-27.9493588,238606.2434,6905564.196,55,146.7786171,691,-92.89333333,3.675362416,-92.89333333,4.501381269,0
40139138,2000A,146.15683,-26.408721,415909.1277,7078774.938,55,308.6396122,453.54,-1.606666667,3.685325253,-1.606666667,4.513583203,0
40142583,405A,149.1046281,-26.5672034,709632.3205,7059775.577,55,325.3056908,437.39,11.08352941,4.449391156,11.08352941,4.516303049,0
40146205,13030A,150.1228313,-27.2970451,809102.6661,6976796.57,56,282.3503046,643.1,-22.6925,3.912214047,-22.6925,4.517435666,0
40136043,9950A,143.9474715,-20.9485558,182532.4468,7680518.779,54,261.066464,213.36,5,3.2,5,4.5254834,0
40146744,2215A,145.3344738,-22.0206763,328089.646,7563945.973,55,264.8934093,213.36,8.38,3.2,8.38,4.5254834,0
40140903,35740A,150.0345006,-25.4638083,805140.914,7180216.119,56,174.156996,76.2,-25.93833333,4.132414212,-25.93833333,4.526832962,0
40143014,12631A,150.6271798,-28.4560682,855250.4825,6846910.948,56,239.533392,307.24,-10.875,3.215,-10.875,4.546696603,0
40099299,13682,150.0566662,-27.0962016,803093.254,6999223.239,56,282.299944,567,-17.1075,3.943478002,-17.1075,4.553536172,0
40133575,15863A,141.7322844,-20.9284767,-48307.85025,7676745.379,54,139.3842609,397.46,-20.37666667,3.72147223,-20.37666667,4.557854027,0
40141877,66588A,152.0385148,-27.3047465,998916.7926,6969729.173,56,653.4158597,48.8,-16.65,3.25,-16.65,4.596194078,0
40132616,1897A,144.1225084,-21.3389882,201532.522,7637604.548,55,284.1875352,727.26,3.8475,3.985883685,3.8475,4.602502037,0
40148075,16982A,146.2359066,-26.4093618,423796.2371,7078753.17,55,297.9279941,1109.47,-26.4775,4.019430152,-26.4775,4.641238161,0
40132691,93411A,141.9033906,-20.4945883,-31981.06261,7725485.212,54,137.813744,226.3,-20.2525,4.050347979,-20.2525,4.676938992,0
40157460,374A,141.7459147,-20.6565313,-47871.73153,7706983.823,54,124.53822,365.76,-14.2375,4.091707315,-14.2375,4.724696639,0
40149124,45562A,142.4372659,-19.4020878,20539.54664,7848328.591,54,182.9789159,93,-22.4,3.36,-22.4,4.75175757,0
40149699,62370A,151.1246824,-24.8989725,916793.4595,7239913.813,56,226.50223,19,13.075,3.375,13.075,4.772970773,0
40144883,1947A,140.381734,-19.2276557,-196841.8035,7860685.366,54,62.69192,609.3,-12.09,3.41,-12.09,4.822468248,0
40005145,22282,148.8350138,-26.6820426,682588.5713,7047466.009,55,283.4842998,1269.4,-17.56333333,3.952841453,-17.56333333,4.841222297,0
40146813,42230072A,151.2974951,-27.6299003,924202.9328,6936406.14,56,364.0175554,39.6,18.88528302,4.821348204,18.88528302,4.8442526,0
40157484,11865A,144.7653775,-27.9274797,280107.1919,6908820.562,55,179.297908,209.7,-62.12833333,4.427374755,-62.12833333,4.849946048,0
40137719,16148A,149.3984043,-26.6222995,738789.3263,7053155.581,55,300.6140261,231.65,-11.74666667,3.963174934,-11.74666667,4.853878175,0
40151629,3979A,148.4159947,-26.605484,640983.0952,7056478.079,55,356.6519621,890.94,-0.393333333,3.97140893,-0.393333333,4.863962719,0
40136788,11598A,150.4278709,-28.2728596,836294.848,6867800.825,56,227.601356,206.35,-19.46666667,3.97661777,-19.46666667,4.870342219,0
40146720,4465A,146.7717206,-27.4234418,477435.9695,6966641.113,55,236.2463611,353.27,-27.935,3.455,-27.935,4.886107858,0
40134936,311A,146.5878901,-25.7950819,458684.8024,7146943.112,55,376.7187343,899.77,-9.76875,4.608026794,-9.76875,4.926187855,0
40151816,5284A,146.129501,-26.8406663,413509.2308,7030914.1,55,269.4947045,473.96,-16.90666667,4.035957824,-16.90666667,4.943018646,0
40137238,12633A,150.1658334,-27.3317559,813263.9314,6972841.139,56,284,548.64,-17.69,4.06384875,-17.69,4.977177915,0
40142994,14553A,149.8438889,-25.66,785497.1194,7158896.864,55,219.716682,160.02,19.07,3.53,19.07,4.992173875,0
40140743,300A,142.4812278,-20.680611,29007.84181,7706629.162,54,159,394.72,-38.558,4.493209988,-38.558,5.023561486,0
40143307,12104A,146.0237017,-28.9363519,404847.3113,6798672.292,55,146.9525783,471.83,-8.363333333,4.110647421,-8.363333333,5.034494347,0
40139143,3616A,143.2167148,-21.059857,106750.4555,7666556.136,54,246.200168,914.41,6.475,4.360220751,6.475,5.034749249,0
40116297,3474,141.1911934,-22.659313,-97504.16444,7482495.821,54,195.4786951,465.74,11.7875,4.392848592,11.7875,5.072424634,0
40150834,1736A,142.2078814,-19.9175424,-1994.460283,7790478.563,54,160.2697289,325,-35.67,4.399971591,-35.67,5.080649565,0
40144961,32043A,150.0622197,-26.8842579,804214.6633,7022704.367,56,292.731936,374.9,-9.6325,4.409554258,-9.6325,5.091714675,0
40147749,2930A,142.6739452,-21.6356912,52016.65548,7601250.721,54,229.192464,1141.5,15.18,4.561990794,15.18,5.100460763,0
40112654,4810,140.6929796,-22.7087908,-148657.7,7474894.183,54,177.655335,53.64,3.964,4.592675037,3.964,5.134766791,0
40145652,15573A,142.1210606,-20.4229182,-9455.428123,7734134.133,54,135,270.05,-22.25333333,4.210893281,-22.25333333,5.15726995,0
40141900,4849A,140.6106374,-22.3729285,-158754.0954,7511871.803,54,196.9158966,59.44,2.44,3.66,2.44,5.176021638,0
40145219,6608A,146.9675538,-27.7423299,496801.594,6931338.661,55,237.0276159,1256,-8.31,3.66,-8.31,5.176021638,0
40153250,1354A,145.3175766,-23.5458104,328266.0677,7395048.174,55,270.2173085,305.41,-8.23,3.66,-8.23,5.176021638,0
40139964,299A,143.5728334,-20.8633111,143334.7961,7689176.378,54,236.8534338,286.82,-10.57166667,4.731164116,-10.57166667,5.182730619,0
40140509,3002A,143.9542588,-20.7514421,182825.2574,7702370.148,54,281.3528865,159.7,5.283333333,4.232936989,5.283333333,5.184267869,0
40150612,13610182A,151.1837621,-25.5575547,920492.5847,7166680.206,56,137.5743531,28.96,19.94977612,5.178844519,19.94977612,5.198277399,0
40137435,32379A,151.971184,-27.8905683,989619.3209,6904966.269,56,481.5602243,39.62,27.57576923,5.103593133,27.57576923,5.204664195,0
40137563,4963A,146.4003275,-26.3370529,440157.1227,7086848.415,55,344.878187,396.85,0.613333333,4.310060582,0.613333333,5.278724593,0
40144783,12727A,145.3406774,-28.7136037,337925.6772,6822614.775,55,164.1715233,155.45,-15.75666667,4.435142488,-15.75666667,5.431918016,0
40142702,1031A,145.2172506,-21.6987333,315574.4465,7599455.91,55,274.429928,218.23,1.455,4.717343002,1.455,5.447118504,0
40144529,47665A,151.1124604,-24.8848058,915604.6126,7241522.561,56,227.3312717,22.8,11.34,4.454421025,11.34,5.455529305,0
40131742,12852A,146.8711659,-27.6964971,487296.7284,6936409.371,55,207.1132025,326.14,-53.81,4.478489329,-53.81,5.485006837,0
40133730,48647A,150.3125734,-28.3890643,824622.3995,6855231.427,56,213.187716,287.12,-10.63333333,4.483579919,-10.63333333,5.491241511,0
40138855,4257A,148.8710942,-26.6142733,686289.4454,7054921.951,55,314.566704,495.9,3.364,4.913319041,3.364,5.493257686,0
40146498,48637A,151.9138889,-27.8708333,984056.4327,6907385.54,56,457.5000427,67.05,8.037647059,5.448854202,8.037647059,5.530796457,0
40152314,45342A,141.836344,-19.2217081,-43331.24487,7866563.314,54,104.86128,198.73,-56.325,3.945,-56.325,5.579072504,0
40148381,13400A,143.2438889,-20.5569444,108277.8919,7722370.664,54,228.7777758,69.19,8.23,3.96,8.23,5.600285707,0
40149227,2085A,143.6111589,-20.6001198,146715.458,7718426.706,54,285.8401791,305,5.18,3.96,5.18,5.600285707,0
40152089,404A,149.1511195,-26.5650962,714268.3524,7059932.079,55,326.2348016,471.22,14.50541667,5.490921279,14.50541667,5.609019118,0
40149637,12667A,146.5304765,-28.0569132,453858.6001,6896402.658,55,176.779768,188.98,-20.02,4.865834975,-20.02,5.618582265,0
40149269,15006A,141.4423,-22.4404219,-72523.44822,7507799.367,54,205.6479605,620.88,28.655,3.995,28.655,5.649783182,0
40147922,15547A,150.3090764,-28.2237211,824782.1471,6873574.525,56,219.2847329,349,-34.745,3.995,-34.745,5.649783182,0
40140481,13921A,149.9023727,-26.914572,788249.329,7019718.587,55,290.463916,545.59,-17.93,5.094652098,-17.93,5.695994206,0
40132936,38067A,151.9148071,-27.8713555,984144.6781,6907323.933,56,456.7134765,36.57,8.214848485,5.612176222,8.214848485,5.699191895,0
40137634,14950A,149.3430556,-26.8811111,732748.6216,7024578.731,55,294.3333243,525.78,-22.34571429,5.288990876,-22.34571429,5.712763071,0
40147312,17895A,149.3866695,-25.9042569,739087.9622,7132741.331,55,237.5165062,222.5,-12.758,5.11095451,-12.758,5.714220857,0
40135594,285A,148.3841406,-26.585892,637834.6357,7058683.05,55,361.5549013,1146.66,-8.655,5.257536654,-8.655,5.759342844,0
40147577,69774A,142.3650514,-20.4679132,16206.73519,7729883.415,54,150.7941182,326,-41.71333333,4.718116385,-41.71333333,5.778488845,0
40133562,3535A,141.3953383,-19.9862586,-87050.97872,7780201.981,54,95,335.28,-15.32,4.719456183,-15.32,5.780129756,0
40141306,2332A,141.6131155,-20.262923,-63190.58109,7750233.6,54,107.9529891,347.47,-15.69666667,4.719465601,-15.69666667,5.78014129,0
40144902,12100A,150.5304323,-28.0888721,846958.2097,6887914.225,56,262.3021761,243.84,-0.165,4.105,-0.165,5.805346674,0
40152635,4997A,145.6886856,-28.0659497,371139.8744,6894796.687,55,190.9411045,653.19,-11.5925,5.067747897,-11.5925,5.851731225,0
40069431,49583,148.3808643,-27.9728278,635810.865,6905038.462,55,208.8094206,124.97,33.13571429,5.423277494,33.13571429,5.857809196,0
40137574,384A,144.259304,-23.4415593,219976.9772,7404931.227,55,188.9485482,1005.23,-37.625,5.495941685,-37.625,5.8754088,0
40144688,4450A,145.0572669,-23.6053979,301777.9983,7388112.773,55,288.8034368,867.77,17.57666667,4.85106403,17.57666667,5.941315791,0
40139858,1967A,142.9314405,-21.3393009,77859.0638,7634838.383,54,231.8279321,904.35,8.924285714,5.524102661,8.924285714,5.966712822,0
40157483,14857A,150.0527759,-26.9328689,803145.882,7017338.45,56,290.1125583,439,-9.463333333,4.872729101,-9.463333333,5.967849976,0
40150448,2568A,141.398124,-21.1623657,-82255.67879,7649582.62,54,164.429694,347.17,1.23,4.891673197,1.23,5.991051661,0
40147581,2054A,140.7881207,-19.7951522,-151622.8397,7799189.672,54,94.06839598,418.49,7.083333333,4.893140323,7.083333333,5.992848516,0
40138586,3355A,143.9242122,-21.864019,182100.9605,7579042.847,54,274.040904,1070.16,12.32285714,5.559248958,12.32285714,6.004675163,0
40135388,330A,139.5474775,-17.7462952,-291896.051,8022120.229,54,3.8027,702.26,-37.795,4.265,-37.795,6.031620844,0
40144084,10284A,150.5061619,-28.1407442,844405.2355,6882231.064,56,243.9031314,301.14,-12.01666667,4.932858085,-12.01666667,6.041492641,0
40137724,11932A,150.3315881,-28.0901229,827399.9649,6888327.539,56,241.007404,335.28,-20.19666667,4.949008879,-20.19666667,6.061273244,0
40147030,1043A,144.0428177,-20.9234687,192403.9768,7683484.223,55,293.4104878,395.02,6.62375,5.673420347,6.62375,6.065141472,0
40139154,2765A,148.0615961,-27.2161982,605127.1403,6989171.559,55,282.1704804,483.72,-22.75333333,4.952213871,-22.75333333,6.06519854,0
40132533,37015A,151.9361557,-27.862955,986288.2629,6908171.595,56,447.9477963,74.67,6.31247093,6.123237573,6.31247093,6.132157079,0
40145506,12889A,145.5689316,-24.2203942,354682.653,7320626.322,55,295.105392,375.21,-15.06,4.35,-15.06,6.151828996,0
40153177,1836A,144.1261084,-21.0159813,201257.2205,7673393.663,55,297.5470682,702.56,-5.615,4.385,-5.615,6.201326471,0
40138249,13072A,146.5809213,-27.6647207,458667.4253,6939865.694,55,209.8457356,320.9,-18.37333333,5.676705813,-18.37333333,6.218519652,0
40146822,12883A,147.283553,-27.9042656,527903.6564,6913368.786,55,198.9825049,728.17,-28.03,5.143973821,-28.03,6.300055555,0
40151151,10839A,144.7953635,-28.0162352,283236.3211,6899038.175,55,174.5469543,70.1,-9.625,4.465,-9.625,6.314463556,0
40037096,42230189,151.1567209,-26.9888951,912664.0166,7007992.281,56,345.445604,36.58,20.09,4.51,20.09,6.378103166,0
40144557,14077A,144.9620572,-28.85295,301201.026,6806598.04,55,139.8518923,209.7,-40.81857143,5.913919243,-40.81857143,6.387762855,0
40152224,45019A,141.7474373,-15.4722179,-64114.73939,8282529.941,54,13.705335,226,-13.58166667,5.83528753,-13.58166667,6.392237219,0
40149568,1207A,145.3073089,-22.9009893,326385.712,7466440.987,55,237.377068,252.98,-14.065,4.525,-14.065,6.39931637,0
40135508,13908A,150.3397972,-28.1300977,828085.3223,6883872.887,56,237.3569023,335.28,-24.555,4.535,-24.555,6.413458505,0
40153046,2790A,144.765247,-20.7403594,267300.2345,7704977.926,55,453.2141233,179.83,152.35,4.55,152.35,6.434671709,0
40146211,312A,145.288953,-23.5506906,325350.1759,7394473.152,55,266.0555273,210.62,-4.608,5.763524616,-4.608,6.443816416,0
40144844,4582A,147.1522512,-27.0200365,515102.2952,7011334.964,55,317.325476,392.58,-19.81,4.57,-19.81,6.46295598,0
40143142,42320175A,145.8570933,-28.4350572,388076.3513,6854069.538,55,172.1901878,83.82,16.24772727,6.347716792,16.24772727,6.497095272,0
40142390,2566A,141.5456226,-21.2237542,-66654.4698,7643302.413,54,171.9832089,375.82,3.765,5.635341605,3.765,6.507131985,0
40142984,3128A,143.8886778,-21.3570272,177301.0912,7635143.857,54,295.8264356,1135.68,12.49666667,5.321392884,12.49666667,6.517348643,0
40144853,58055A,149.3088889,-25.9980556,731110.1183,7122488.156,55,241.0845065,204.22,-6.15,4.61,-6.15,6.519524523,0
40141422,3708A,141.5880379,-19.8675721,-67245.36448,7794047.979,54,104.8865313,259.1,-20.67333333,5.361867419,-20.67333333,6.566919623,0
40145615,77076A,150.8820665,-28.6839133,879414.5825,6820856.376,56,252.497752,103,11.65,4.65,11.65,6.576093065,0
40149502,32464A,151.9117886,-27.8532361,983927.7028,6909347.222,56,489.2808716,51.2,21.48451613,6.47299145,21.48451613,6.579990293,0
40144079,22764A,148.8255739,-27.0781527,681016.6722,7003594.137,55,290.1022425,1488.6,-33.97666667,5.379481594,-33.97666667,6.588492493,0
40144847,13212A,149.1461206,-26.6648183,713584.7839,7048891.225,55,302.514972,313.94,-9.5075,5.70872304,-9.5075,6.591865568,0
40011732,3532,141.5400591,-20.024591,-71717.33567,7776448.279,54,105,29.87,-22.65,4.67,-22.65,6.604377336,0
40153156,45020A,141.7387318,-15.4710264,-65055.21226,8282639.207,54,13.9373452,216,-12.42,6.167662211,-12.42,6.661836584,0
40148407,11754A,148.0661559,-26.9692412,605810.5737,7016523.635,55,301.438708,358.75,-12.412,5.976117134,-12.412,6.681502077,0
40134692,1681A,141.4200784,-22.4909777,-74608.11008,7502098.886,54,191.8394724,683.3,3.87,6.032482076,3.87,6.744519998,0
40094370,2658,145.7857852,-24.101139,376590.7065,7334040.398,55,361.5842935,176.78,-0.215,4.785,-0.215,6.767011896,0
40122191,4346,142.6544885,-19.8568078,44688.28817,7798489.984,54,228.4292281,234.08,0.605,4.785,0.605,6.767011896,0
40137269,42230067A,151.4033387,-27.6302907,934660.8144,6935993.8,56,376.1570105,48.8,36.95279279,6.848731608,36.95279279,6.879791774,0
40137205,22592A,149.1483453,-26.9109287,713345.2109,7021617.867,55,281.0953096,1625,-24.6,6.001158222,-24.6,6.929540629,0
40145217,4289A,145.2053187,-23.4542864,316678.2244,7405044.94,55,280.6927897,567.84,8.255,6.512142505,8.255,6.961773173,0
40157481,2193A,145.3764167,-21.9167875,332297.7216,7575494.924,55,262.825508,65.23,-4.825,4.925,-4.825,6.965001795,0
40140863,1729A,142.3367171,-20.2043089,12415.19235,7759044.628,54,163.9044485,269.14,-47.03,4.97,-47.03,7.028641405,0
40147165,13951A,147.9714042,-26.4896448,596811.449,7069721.736,55,339.931496,894.28,-10.87,4.98,-10.87,7.042783541,0
40044382,292,145.6680906,-23.5637281,364068.186,7393440.306,55,302.945918,54.86,1.9825,6.116401618,1.9825,7.062612241,0
40079321,4250,144.8687888,-23.3565754,282132.7222,7415398.16,55,244.5039288,678.79,-35,5,-35,7.071067812,0
40143431,13892A,143.0131013,-20.5170821,84072.56964,7726217.577,54,198.8402671,154,-23.04,6.351979219,-23.04,7.101728663,0
40137751,2189A,145.3372515,-22.0026208,328354.6584,7565948.2,55,264.91054,94.49,0.15,5.03,0.15,7.113494219,0
40145460,13610060A,151.1082938,-24.857306,915275.2059,7244585.366,56,233.3790594,14.63,10.44,6.593635459,10.44,7.121940279,0
40149202,18173A,150.1249522,-25.6356232,813793.7124,7160961.448,56,200.7594925,210.31,-32.946,6.385504209,-32.946,7.139210741,0
40139749,12700A,149.2177879,-26.8234284,720413.0568,7031194.457,55,266.9825513,324,-34.5,6.551936101,-34.5,7.177286395,0
40150595,12569A,150.0786053,-27.2173187,804940.3283,6985743.594,55,278.5628377,602,-11.35333333,5.864272239,-11.35333333,7.182237349,0
40139159,13744A,150.3283759,-28.1022581,827047.2435,6886990.625,56,235.2168458,353.87,-35.83,5.875548201,-35.83,7.196047526,0
40147885,3709A,141.8953336,-20.1662552,-33954.90149,7761903.915,54,126.038784,261,-50.89,5.11,-50.89,7.226631304,0
40142359,126A,142.9644988,-21.7337453,82426.04058,7591190.169,54,228.216141,1069.24,-1.057,6.858327857,-1.057,7.229312323,0
40132106,4210A,143.5042111,-20.7254132,135855.2436,7704304.969,54,264.7407151,429.5,-4.26,5.963259735,-4.26,7.303471777,0
40153467,9094A,144.8162689,-28.306567,285871.3854,6866899.832,55,175.1165022,210.92,-24.878,6.540609758,-24.878,7.312624016,0
40139298,1838A,144.1847705,-21.1440244,207609.7445,7659318.605,55,303.7905647,865.64,0.713333333,5.976160045,0.713333333,7.319271366,0
40139755,307A,145.2400373,-22.9651199,319569.4258,7459258.517,55,222.9794156,409.35,-21.71666667,5.981673865,-21.71666667,7.326024388,0
40152382,3656A,144.194192,-22.1993628,210704.7601,7542426.797,55,256.038883,1011.94,0.305,5.185,0.305,7.332697321,0
40086668,4876,140.7861951,-22.689594,-139133.6535,7477435.202,54,184.184264,223.72,8.7225,6.381372795,8.7225,7.368574602,0
40140632,11857A,148.3264024,-27.4951801,631024.0382,6958015.375,55,247.8673405,608.4,-20.22,6.388947488,-20.22,7.377321104,0
40131542,1085A,142.8287013,-21.5542,67820.92578,7610727.329,54,220.896312,960.12,-4.0375,6.396820988,-4.0375,7.386412639,0
40153593,12028A,145.5270071,-26.8142818,353607.1153,7033284.027,55,297.722124,740.66,-10.58,5.27,-10.58,7.452905474,0
40134039,51753A,145.2396478,-22.96716,319532.195,7459032.126,55,222.012942,362,-23.155,5.285,-23.155,7.474118677,0
40149118,13599A,146.4585421,-28.7004852,447109.6555,6825075.846,55,149.050104,470.92,-22.858,6.692892947,-22.858,7.482881798,0
40132414,2556A,141.4881224,-21.0806985,-73195.02578,7658981.65,54,162.6128309,392.59,-0.203333333,6.118334922,-0.203333333,7.493399318,0
40144919,22374A,148.667797,-26.926765,665591.0722,7020583.134,55,342.2855426,1500.3,-27.80666667,6.170641962,-27.80666667,7.557462096,0
40151799,68303A,151.1105159,-24.9300834,915255.886,7236506.661,56,220.546644,17.3,6.937142857,6.999085071,6.937142857,7.559875912,0
40134953,11782A,150.3983988,-28.1289362,833849.4171,6883841.794,56,248.566936,277.06,-14.65,5.35,-14.65,7.566042559,0
40146606,14013A,144.9683623,-28.9104536,301925.4128,6800235.641,55,142.050956,240.79,-43.96,6.941510402,-43.96,7.604043661,0
40138251,22192A,149.6705452,-27.9138214,762836.5187,6909473.696,55,244.6741841,1356.36,-26.39666667,6.229276755,-26.39666667,7.629274758,0
40138949,2328A,141.2725622,-20.0487591,-99705.3001,7772821.732,54,88.07283895,283.77,-20.33333333,6.357616604,-20.33333333,7.786458331,0
40146804,42230084A,151.3131025,-27.5809808,925934.8864,6941779.872,56,361.217696,32,21.16318681,7.756558215,21.16318681,7.799531165,0
40140781,4463A,146.7706165,-27.5171387,477346.0071,6956262.374,55,225.4288721,497.74,-24.58666667,6.384613449,-24.58666667,7.819522577,0
40138594,13017A,150.3726788,-28.1026307,831402.1197,6886829.181,56,253.4539457,261.82,-12.07,5.53,-12.07,7.820601,0
40144055,4479A,143.8188853,-20.8066315,168837.7599,7695983.345,54,278.9317576,364.24,-0.091666667,7.148837707,-0.091666667,7.831159344,0
40137241,1563A,146.7219945,-26.9220528,472397.9055,7022166.306,55,328.4350465,736.09,10.86666667,6.398131672,10.86666667,7.836078951,0
40152313,13294A,149.2269547,-26.8520395,721268.7094,7028008.201,55,263.6404456,358.14,-34.72,6.423773554,-34.72,7.867483715,0
40151206,13355A,144.3788894,-28.6583768,243819.87,6827049.361,55,132.0063775,276.15,-54.04,7.073446119,-54.04,7.908353179,0
40141176,3536A,141.4806151,-19.9920914,-78075.903,7779852.244,54,101.9219529,194.76,-16.34,5.61,-16.34,7.933738085,0
40133333,43754A,151.9203637,-27.8471672,984800.8257,6909986.899,56,477.3561109,91.44,19.62225806,7.80977911,19.62225806,7.938875113,0
40138849,12639A,150.27759,-28.3511857,821306.3383,6859525.355,56,211,615.7,-30.9875,6.889569562,-30.9875,7.955389682,0
40150738,2617A,141.2195156,-21.252089,-100501.284,7638945.205,54,171.8170805,262.13,1.2,6.503081321,1.2,7.964615496,0
40033136,4243,144.4286535,-21.9556862,234435.6558,7569847.404,55,273.8531887,810.77,11.58333333,6.508334827,11.58333333,7.971049701,0
40138464,1958A,148.3565426,-27.6437407,633821.2843,6941524.735,55,236.6441516,831.8,-65.99,5.64,-65.99,7.976164492,0
40133006,3468A,141.2420287,-22.8623685,-91382.57205,7460142.636,54,189.4715525,540.11,1.211666667,7.298500797,1.211666667,7.995107045,0
40148963,1610A,147.7519781,-26.940103,574647.739,7019975.489,55,373.2940255,1038.76,11.546,7.203217614,11.546,8.053442121,0
40137868,4587A,147.1526427,-27.2908039,515104.669,6981344.211,55,286.2829264,823.5,25.5,6.616136839,25.5,8.103079661,0
40141749,1355A,145.2327566,-23.4786121,319514.6347,7402385.745,55,278.522117,615.7,10.80333333,7.427632343,10.80333333,8.136563566,0
40145692,8396A,141.8906148,-20.8434767,-32094.99534,7686716.231,54,136.6712944,354.48,-23.455,5.775,-23.455,8.167083323,0
40157443,13473A,146.9288807,-27.9439423,493003.1004,6909003.918,55,211.7148751,216.71,-17.2,6.680693577,-17.2,8.182145195,0
40150360,44659A,151.9424625,-27.8733659,986863.738,6906990.785,56,443.9351156,74.37,11.502,7.931335491,11.502,8.209712193,0
40141195,12273A,150.0156529,-28.2204059,795976.5363,6874694.956,56,212.3977542,301.75,-37.90666667,6.706540754,-37.90666667,8.213801394,0
40146238,32699A,151.9725599,-27.8668223,989862.2759,6907596.781,56,469.5541534,60.4,44.866,7.803370041,44.866,8.225474252,0
40137718,15436A,150.4397343,-28.1829216,837743.0312,6877740.942,56,233.1208109,209.7,-22.695,5.835,-22.695,8.251936136,0
40141426,3714A,141.7391534,-19.7091605,-51919.73399,7812138.781,54,116.079622,306.02,-26.27,7.400402692,-26.27,8.27390174,0
40137562,1562A,146.6978291,-27.0426087,470030.6148,7008808.054,55,325.8555111,662.03,1.9875,7.170506868,1.9875,8.279788141,0
40143169,22653A,149.0219596,-27.0417624,700558.8659,7007328.409,55,269.5854954,1810.8,-22.95666667,6.806057759,-22.95666667,8.335684335,0
40135187,12767A,144.988253,-28.0161443,302205.9234,6899376.262,55,199.7405771,362.4,-26.36,7.481433018,-26.36,8.364496398,0
40145432,4398A,140.4273186,-23.7020969,-171047.7558,7363235.063,54,155.7277901,496.83,-5.886666667,6.831580263,-5.886666667,8.366942891,0
